FOLDERYEAR,LicenceRSN,LicenceNumber,LicenceRevisionNumber,BusinessName,BusinessTradeName,Status,IssuedDate,ExpiredDate,BusinessType,BusinessSubType,Unit,UnitType,House,Street,City,Province,Country,PostalCode,LocalArea,NumberofEmployees,FeePaid,ExtractDate,Geom,geo_point_2d
26,4960616,26-216994,00,(Aine Kirk),Anu Physiotherapy,Issued,2026-03-31T16:27:46-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Downtown,1.0,308.0,2026-08-25T00:08:47-07:00,,
26,4960771,26-217147,00,(Le Xuan Thu Dinh),MP Ink Solutions,Issued,2026-05-11T09:57:06-07:00,2026-12-31,Beauty Services,Beauty and Wellness Centre,,,1092,KINGSWAY,Vancouver,BC,,V5V 3C6,Kensington-Cedar Cottage,1.0,359.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.082157104704, 49.2528464823012], ""type"": ""Point""}","49.2528464823012, -123.082157104704"
26,4961027,26-118413,01,KEVIN FONG CHIROPRACTIC CORPORATION,K.F. Chiropractic,Issued,2026-03-31T10:58:23-07:00,2026-12-31,Health Care Professionals and Services,,370,Unit,2184,W BROADWAY,Vancouver,BC,,V6K 2E1,Kitsilano,1.0,33.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.154715443929, 49.2635409232546], ""type"": ""Point""}","49.2635409232546, -123.154715443929"
26,4961031,26-217400,00,SYMMETRIX REHAB AND EXERCISE INC.,Symmetrix Kinesiology,Issued,2026-04-07T13:36:51-07:00,2026-12-31,Health Care Professionals and Services,,103,Unit,4088,CAMBIE ST,Vancouver,BC,,V5Z 2X8,Riley Park,2.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.11499559533, 49.2491840056061], ""type"": ""Point""}","49.2491840056061, -123.11499559533"
26,4961046,26-183326,01,KA YING WAN (KA WAN),Ka Ying Wan RMT,Issued,2026-03-31T14:04:54-07:00,2026-12-31,Health Care Professionals and Services,,,,7453,CAMBIE ST,Vancouver,BC,,V6P 0J7,Marpole,1.0,33.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.117848692462, 49.2173886288047], ""type"": ""Point""}","49.2173886288047, -123.117848692462"
26,4961411,26-217773,00,(Sandra Kerry),,Issued,2026-04-02T10:31:49-07:00,2026-12-31,Health Care Professionals and Services,,206,Unit,111,W BROADWAY,Vancouver,BC,CA,V5Y 1P4,Mount Pleasant,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.107106530703, 49.2632715688712], ""type"": ""Point""}","49.2632715688712, -123.107106530703"
26,4961483,26-217837,00,(Brian Chua),,Issued,2026-04-02T13:17:43-07:00,2026-12-31,Health Care Professionals and Services,,,,8205,ONTARIO ST,Vancouver,BC,,V5X 0A7,Marpole,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.107442608386, 49.2108943771512], ""type"": ""Point""}","49.2108943771512, -123.107442608386"
26,4961533,26-217886,00,(Maria Serrano),Maria F. Serrano Counselling and Psychotherapy,Issued,2026-06-05T08:56:55-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Killarney,1.0,285.0,2026-08-25T00:08:47-07:00,,
26,4961538,26-217891,00,(Eoin Scully),Eoin Scully Physiotherapy,Issued,2026-04-02T09:23:42-07:00,2026-12-31,Health Care Professionals and Services,,,,1938,W BROADWAY,Vancouver,BC,,V6J 1Z2,Kitsilano,5.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.149021471368, 49.2634470045254], ""type"": ""Point""}","49.2634470045254, -123.149021471368"
26,4961928,26-218276,00,(Lingling You),Registered Massage Therapy,Issued,2026-04-07T11:53:46-07:00,2026-12-31,Health Care Professionals and Services,,,,3609,W 16TH AV,Vancouver,BC,,V6R 3C3,Kitsilano,0.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.184578569897, 49.2582658993164], ""type"": ""Point""}","49.2582658993164, -123.184578569897"
26,4961929,26-218277,00,(Larissa Mowat),LLM Counselling,Issued,2026-04-07T08:16:00-07:00,2026-12-31,Health Care Professionals and Services,,601,Unit,808,NELSON ST,Vancouver,BC,,V6Z 2H2,Downtown,32.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.124913915747, 49.2800408534638], ""type"": ""Point""}","49.2800408534638, -123.124913915747"
26,4961937,26-218284,00,AGAT LABORATORIES LTD.,,Issued,2026-04-21T09:03:51-07:00,2026-12-31,Laboratory Services,,,,3671,E 1ST AV,Vancouver,BC,,V5M 1C2,Hastings-Sunrise,9.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.02461376193, 49.2698982645175], ""type"": ""Point""}","49.2698982645175, -123.02461376193"
26,4962001,26-218347,00,(Lingling You),Register Massage Therapist,Issued,2026-04-08T08:48:24-07:00,2026-12-31,Health Care Professionals and Services,,,,7453,CAMBIE ST,Vancouver,BC,,V6P 0J7,Marpole,0.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.117848692462, 49.2173886288047], ""type"": ""Point""}","49.2173886288047, -123.117848692462"
26,4962118,26-218461,00,THE STEVENS STANDARD SPA INC.,The Stevens Standard,Cancelled,,,Beauty Services,Beauty and Wellness Centre,230,Unit,997,SEYMOUR ST,Vancouver,BC,,V6B 3M1,Downtown,1.0,77.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.122056018925, 49.2789639460617], ""type"": ""Point""}","49.2789639460617, -123.122056018925"
26,4963860,26-220196,00,Maycher Health Care Innovations Inc,Sippressor Devices,Issued,2026-04-17T14:13:48-07:00,2026-12-31,Non-Food Manufacturer Assembler and Processor,,510,Unit,475,W GEORGIA ST,Vancouver,BC,CA,V6B 4M9,Downtown,2.0,357.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.11573273237, 49.2811407735649], ""type"": ""Point""}","49.2811407735649, -123.11573273237"
26,4963879,26-116684,01,Wil Seto Physiotherapist Corporation,Insync Physiotherapy,Inactive,,,Health Care Professionals and Services,,103,Unit,4088,CAMBIE ST,Vancouver,BC,CA,V5Z 2X8,Riley Park,3.0,,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.11499559533, 49.2491840056061], ""type"": ""Point""}","49.2491840056061, -123.11499559533"
26,4963900,26-220234,00,Peter Hung Lee & Cindie King Chui Lai,Peter Hung Lee,Issued,2026-07-10T11:04:10-07:00,2026-12-31,Long-term Rental,,,,,,Vancouver,BC,,,Victoria-Fraserview,0.0,98.0,2026-08-25T00:08:47-07:00,,
26,4964041,26-220368,00,V-HEAL CLINIC LTD.,V-Heal Clinic,Issued,2026-04-17T08:31:14-07:00,2026-12-31,Health Care Facility,,,,606,W BROADWAY,Vancouver,BC,,V5Z 1G1,Fairview,5.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.117778739981, 49.2629459727502], ""type"": ""Point""}","49.2629459727502, -123.117778739981"
26,4964339,26-220664,00,(Raahatara Mohammed Irfan),,Issued,2026-04-08T15:34:05-07:00,2026-12-31,Health Care Professionals and Services,,,,2260,COMMERCIAL DRIVE,Vancouver,BC,,V5N 4B5,Grandview-Woodland,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.069347288341, 49.2645261603594], ""type"": ""Point""}","49.2645261603594, -123.069347288341"
26,4964359,26-220684,00,(Mansahib Jassal),,Issued,2026-04-10T08:54:05-07:00,2026-12-31,Health Care Professionals and Services,,,,6176,FRASER ST,Vancouver,BC,,V5W 3A1,Sunset,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.090263948386, 49.2285257563157], ""type"": ""Point""}","49.2285257563157, -123.090263948386"
26,4964364,26-220689,00,(CHUEH LIN KUO),,Issued,2026-04-08T15:03:43-07:00,2026-12-31,Health Care Professionals and Services,,,,560,KINGSWAY,Vancouver,BC,,V5T 3J9,Mount Pleasant,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.093530332101, 49.2576936787665], ""type"": ""Point""}","49.2576936787665, -123.093530332101"
26,4964375,26-220699,00,(Teala McEwan),,Issued,2026-04-09T12:57:46-07:00,2026-12-31,Health Care Professionals and Services,,410,Unit,658,HOMER ST,Vancouver,BC,,V6B 0S5,Downtown,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.113836181482, 49.2808478135442], ""type"": ""Point""}","49.2808478135442, -123.113836181482"
26,4965302,26-221607,00,(Lingling You),Lingling You RMT,Issued,2026-04-13T14:08:33-07:00,2026-12-31,Health Care Professionals and Services,,,,1558,W BROADWAY,Vancouver,BC,,V6J 5K9,Fairview,0.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.140260520016, 49.263299881263], ""type"": ""Point""}","49.263299881263, -123.140260520016"
26,4965336,26-194792,01,(Tiffany Tickner),Crowe Psychotherapy,Issued,2026-04-10T11:14:48-07:00,2026-12-31,Health Care Professionals and Services,,208,Unit,175,E BROADWAY,Vancouver,BC,CA,V5T 3E1,Mount Pleasant,1.0,33.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.101432854785, 49.2631626838417], ""type"": ""Point""}","49.2631626838417, -123.101432854785"
26,4965429,26-221729,00,(Annelise Price),Anna Price Counselling & Consulting,Issued,2026-04-13T16:15:24-07:00,2026-12-31,Health Care Professionals and Services,,590,Unit,999,W BROADWAY,Vancouver,BC,,V5Z 1K5,Fairview,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.126090962319, 49.2638783240429], ""type"": ""Point""}","49.2638783240429, -123.126090962319"
26,4966488,26-156661,02,SAMMY'S CARPETS & HARDWOOD LTD.,Sammy's Tile Company,Inactive,,,Wholesale Dealer - Non-Food,,,,137,W BROADWAY,Vancouver,BC,,V5Y 1H9,Mount Pleasant,6.0,,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.107865804752, 49.2632836267244], ""type"": ""Point""}","49.2632836267244, -123.107865804752"
26,4966537,26-222819,00,SAMMY'S CARPETS & HARDWOOD LTD.,Sammy's Tile Company,Pending,,,Retail Dealer,,,,137,W BROADWAY,Vancouver,BC,,V5Y 1H9,Mount Pleasant,6.0,,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.107865804752, 49.2632836267244], ""type"": ""Point""}","49.2632836267244, -123.107865804752"
26,4966859,26-223134,00,adMare BioInnovations BioInnovations adMare,,Issued,2026-07-09T13:52:21-07:00,2026-12-31,Laboratory Services,,300,Unit,108,E 5TH AV,Vancouver,BC,,V5T 4J7,Mount Pleasant,4.0,216.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.102179112964, 49.2661784600607], ""type"": ""Point""}","49.2661784600607, -123.102179112964"
26,4966882,26-118056,01,(Katja Hobson),,Issued,2026-04-16T10:23:06-07:00,2026-12-31,Health Care Professionals and Services,,706,Unit,602,W HASTINGS ST,Vancouver,BC,,V6B 1P1,Downtown,1.0,47.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.113430920192, 49.284625628455], ""type"": ""Point""}","49.284625628455, -123.113430920192"
26,4967289,26-223542,00,(Amanda Ma),,Issued,2026-04-16T09:21:00-07:00,2026-12-31,Health Care Professionals and Services,,,,5077,JOYCE ST,Vancouver,BC,,V5R 4G7,Renfrew-Collingwood,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.031667595915, 49.2389154585401], ""type"": ""Point""}","49.2389154585401, -123.031667595915"
26,4967374,26-223620,00,(Zhihua Li),,Issued,2026-04-16T09:49:50-07:00,2026-12-31,Health Care Professionals and Services,,116,Unit,828,W 8TH AV,Vancouver,BC,,V5Z 1E2,Fairview,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.122678757816, 49.2640000415242], ""type"": ""Point""}","49.2640000415242, -123.122678757816"
26,4967696,26-223934,00,(Jennifer Ludford),Wren's Well,Issued,2026-04-29T15:02:19-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Victoria-Fraserview,1.0,285.0,2026-08-25T00:08:47-07:00,,
26,4967751,26-223989,00,(Carrie Ng),Carrie Ng Counselling,Issued,2026-04-17T08:46:12-07:00,2026-12-31,Health Care Professionals and Services,,600,Unit,609,W HASTINGS ST,Vancouver,BC,,V6B 4W4,Downtown,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.113027499418, 49.2851507931574], ""type"": ""Point""}","49.2851507931574, -123.113027499418"
26,4968028,26-224265,00,DR. KEVIN P. Y. CHENG DENTAL INC.,E Pro Dental,Issued,2026-07-27T10:30:27-07:00,2026-12-31,Health Care Facility,,,,7105,VICTORIA DRIVE,Vancouver,BC,,V5P 3Y9,Victoria-Fraserview,3.0,216.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.066308029943, 49.2194751490565], ""type"": ""Point""}","49.2194751490565, -123.066308029943"
26,4968056,26-224292,00,(Zachary Sporbeck),,Issued,2026-04-22T11:00:15-07:00,2026-12-31,Health Care Professionals and Services,,,,1558,W BROADWAY,Vancouver,BC,,V6J 5K9,Fairview,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.140260520016, 49.263299881263], ""type"": ""Point""}","49.263299881263, -123.140260520016"
26,4968105,26-224339,00,(Emma Lofgren),,Issued,2026-04-17T12:51:09-07:00,2026-12-31,Health Care Professionals and Services,,,,5334,VICTORIA DRIVE,Vancouver,BC,CA,V5P 3V7,Kensington-Cedar Cottage,4.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.065035506264, 49.2364906952379], ""type"": ""Point""}","49.2364906952379, -123.065035506264"
26,4968119,26-224353,00,(Clarice MacGillivray),,Issued,2026-04-17T14:23:42-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Kitsilano,1.0,285.0,2026-08-25T00:08:47-07:00,,
26,4968164,26-224395,00,(Tsz Ka William Tsang),,Issued,2026-04-27T09:30:41-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Sunset,1.0,262.0,2026-08-25T00:08:47-07:00,,
26,4968826,26-225056,00,(Brooke Patterson),,Issued,2026-05-01T11:49:28-07:00,2026-12-31,Health Care Professionals and Services,,400,Unit,601,W BROADWAY,Vancouver,BC,,V5Z 4C2,Fairview,1.0,262.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.118596122757, 49.2635657969344], ""type"": ""Point""}","49.2635657969344, -123.118596122757"
26,4969264,26-225479,00,Eliza K Regenyi (Eliza Regenyi),,Gone Out of Business,,,Health Care Professionals and Services,,209,Unit,970,BURRARD ST,Vancouver,BC,CA,V6Z 2R4,Downtown,1.0,,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.125113318281, 49.2810836198967], ""type"": ""Point""}","49.2810836198967, -123.125113318281"
26,4969386,26-225597,00,OMKAR ENTERPRISES LTD.,University Veterinary Clinic,Cancelled,,,Animal Services,Animal Clinic / Hospital,102,Unit,4416,W 10TH AV,Vancouver,BC,,V6R 2H9,West Point Grey,7.0,77.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.206595468367, 49.2635056628163], ""type"": ""Point""}","49.2635056628163, -123.206595468367"
26,4969602,26-225809,00,La Femme Beauty & Academy Ltd,La Femme Beauty & Academy,Issued,2026-05-06T15:50:47-07:00,2026-12-31,Beauty Services,Beauty and Wellness Centre,207,Unit,5729,WEST BOULEVARD,Vancouver,BC,CA,V6M 1Z2,Kerrisdale,1.0,408.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.156006486976, 49.2342611476], ""type"": ""Point""}","49.2342611476, -123.156006486976"
26,4970031,26-226234,00,(Zahra Remtulla),Mangrove Counselling and Wellness,Issued,2026-04-23T14:46:48-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Kitsilano,1.0,285.0,2026-08-25T00:08:47-07:00,,
26,4970034,26-226237,00,(Alexandra Vacca),,Issued,2026-04-24T08:37:07-07:00,2026-12-31,Health Care Professionals and Services,,,,4817,MAIN ST,Vancouver,BC,,V5V 3R9,Riley Park,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.101838164835, 49.2415449074774], ""type"": ""Point""}","49.2415449074774, -123.101838164835"
26,4970073,26-226276,00,(David Wang),David Wang Counselling,Issued,2026-04-23T16:14:18-07:00,2026-12-31,Health Care Professionals and Services,,103,Unit,3195,GRANVILLE ST,Vancouver,BC,,V6H 3K2,Fairview,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.139226325057, 49.2571924740432], ""type"": ""Point""}","49.2571924740432, -123.139226325057"
26,4970131,26-226333,00,(KUEI TING KUO),SEASON SYMPHONY,Issued,2026-04-23T16:42:08-07:00,2026-12-31,Health Care Professionals and Services,,,,7667,NANAIMO ST,Vancouver,BC,,V5P 4M6,Victoria-Fraserview,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.059948128283, 49.2150598028745], ""type"": ""Point""}","49.2150598028745, -123.059948128283"
26,4970174,26-226374,00,(Jennifer Pringle),Dr. Jennifer Pringle R.Psych.,Issued,2026-04-28T09:43:21-07:00,2026-12-31,Health Care Professionals and Services,,270,Unit,828,W 8TH AV,Vancouver,BC,,V5Z 1E2,Fairview,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.122678757816, 49.2640000415242], ""type"": ""Point""}","49.2640000415242, -123.122678757816"
26,4970178,26-226377,00,HALO HEALTH AND WELLNESS INC.,,Issued,2026-04-29T11:58:31-07:00,2026-12-31,Health Care Facility,,,,375,W BROADWAY,Vancouver,BC,,V5Y 1P8,Mount Pleasant,5.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.112087476675, 49.2633675274978], ""type"": ""Point""}","49.2633675274978, -123.112087476675"
26,4970433,26-226625,00,(Jarryd Moore),,Issued,2026-04-27T08:23:30-07:00,2026-12-31,Health Care Professionals and Services,,,,3087,OAK ST,Vancouver,BC,,V6H 2K8,Fairview,1.0,285.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.127231467668, 49.2580714475948], ""type"": ""Point""}","49.2580714475948, -123.127231467668"
26,4971416,26-227589,00,(Tara Snape),TARA SNAPE COUNSELLING,Inactive,2026-05-04T08:45:43-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Fairview,1.0,354.0,2026-08-25T00:08:47-07:00,,
26,4971771,26-227937,00,1585435 B.C. LTD.,NEW ISLAND SPA,Pending,,,Health Enhancement Services,Health Enhancement Centre,,,5182,VICTORIA DRIVE,Vancouver,BC,,V5P 3V2,Kensington-Cedar Cottage,4.0,77.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.065027518696, 49.2376683303646], ""type"": ""Point""}","49.2376683303646, -123.065027518696"
26,4972938,26-229084,00,Laurel Tien & Darren Hennig,Crescentmoon Consulting,Issued,2026-05-01T09:07:30-07:00,2026-12-31,Health Care Professionals and Services,,600,Unit,525,W 8TH AV,Vancouver,BC,,V5Z 1C6,Fairview,1.0,262.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.115686257669, 49.2643799617555], ""type"": ""Point""}","49.2643799617555, -123.115686257669"
26,4973059,26-229197,00,(Michelle Wing),Pamati Counselling and Consulting,Issued,2026-05-06T14:52:08-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Mount Pleasant,1.0,262.0,2026-08-25T00:08:47-07:00,,
26,4973071,26-229209,00,(Allison Reid),Allie Reid Counselling,Issued,2026-05-26T09:15:32-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Kitsilano,1.0,285.0,2026-08-25T00:08:47-07:00,,
26,4973098,26-229236,00,1504838 B.C. LTD.,Panda Massage Spa,Issued,2026-05-07T08:28:27-07:00,2026-12-31,Health Enhancement Services,Health Enhancement Centre,,,4095,OAK ST,Vancouver,BC,,V6H 2M7,Shaughnessy,3.0,359.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.128026015946, 49.2495505201789], ""type"": ""Point""}","49.2495505201789, -123.128026015946"
26,4973689,26-229817,00,CORE HEALTH SERVICES INC.,Davie Registered Massage Therapy Corner,Issued,2026-05-08T14:21:10-07:00,2026-12-31,Health Care Professionals and Services,,308,Unit,1160,BURRARD ST,Vancouver,BC,,V6Z 2E8,Downtown,2.0,262.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.128300527538, 49.2792381637609], ""type"": ""Point""}","49.2792381637609, -123.128300527538"
26,4974744,26-230851,00,(Katelyn Rose),Neurowell ADHD Coaching,Pending,,,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Mount Pleasant,1.0,77.0,2026-08-25T00:08:47-07:00,,
26,4974753,26-230860,00,BIOFORM TECHNOLOGIES INC.,,Pending,,,Laboratory Services,,112,Unit,9123,BENTLEY ST,Vancouver,BC,,V6P 0L4,Marpole,14.0,,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.143817279378, 49.2042500642788], ""type"": ""Point""}","49.2042500642788, -123.143817279378"
26,4975098,26-231202,00,(Hilda Fu),,Issued,2026-05-07T08:21:41-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Sunset,1.0,262.0,2026-08-25T00:08:47-07:00,,
26,4975263,26-231357,00,PURPOSEMED INC.,Foria Clinic,Issued,2026-05-05T16:11:05-07:00,2026-12-31,Health Care Professionals and Services,,608,Unit,1160,BURRARD ST,Vancouver,BC,,V6Z 2E8,Downtown,2.0,262.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.128300527538, 49.2792381637609], ""type"": ""Point""}","49.2792381637609, -123.128300527538"
26,4975560,26-227589,01,(Tara Snape),TARA SNAPE COUNSELLING,Issued,2026-05-06T11:18:45-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Fairview,1.0,,2026-08-25T00:08:47-07:00,,
26,4975562,26-231651,00,OVAL OPTICAL LTD.,,Issued,2026-08-17T12:31:41-07:00,2026-12-31,Health Care Professionals and Services,,2124,Unit,650,W 41ST AV,Vancouver,BC,,V5Z 2M9,Oakridge,15.0,192.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.118854822642, 49.2320652387003], ""type"": ""Point""}","49.2320652387003, -123.118854822642"
26,4975655,26-231740,00,(Chantal Simak),Chantal Simak Physiotherapy,Issued,2026-05-07T08:21:00-07:00,2026-12-31,Health Care Professionals and Services,,,,4168,DUNBAR ST,Vancouver,BC,,V6S 2E7,Dunbar-Southlands,1.0,262.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.184820855035, 49.2492830952342], ""type"": ""Point""}","49.2492830952342, -123.184820855035"
26,4975676,26-231761,00,(Neelam Sharma),Neelam.sharma_Physio,Issued,2026-05-11T08:32:48-07:00,2026-12-31,Health Care Professionals and Services,,,,8205,ONTARIO ST,Vancouver,BC,,V5X 0A7,Marpole,1.0,262.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.107442608386, 49.2108943771512], ""type"": ""Point""}","49.2108943771512, -123.107442608386"
26,4975690,26-231775,00,(Shawna Gnutel),Mountainview Movement,Issued,2026-05-19T08:32:38-07:00,2026-12-31,Health Care Professionals and Services,,,,1558,W BROADWAY,Vancouver,BC,,V6J 5K9,Fairview,1.0,262.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.140260520016, 49.263299881263], ""type"": ""Point""}","49.263299881263, -123.140260520016"
26,4975708,26-231792,00,STILL PEAK THERAPY & WELLNESS INC.,,Issued,2026-05-07T14:16:28-07:00,2026-12-31,Health Care Professionals and Services,,,,,,Vancouver,BC,,,Fairview,1.0,262.0,2026-08-25T00:08:47-07:00,,
26,4975709,26-231793,00,(Simranjit Dhanoa),,Issued,2026-05-22T16:10:44-07:00,2026-12-31,Health Care Professionals and Services,,,,3478,SAWMILL CRESCENT,Vancouver,BC,,V5S 0E3,Killarney,1.0,262.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.031684883077, 49.2056499520782], ""type"": ""Point""}","49.2056499520782, -123.031684883077"
26,4975984,26-232065,00,(Jihye Bang),,Issued,2026-05-07T11:09:13-07:00,2026-12-31,Health Care Professionals and Services,,,,3833,RUPERT ST,Vancouver,BC,,V5R 2G7,Renfrew-Collingwood,1.0,262.0,2026-08-25T00:08:47-07:00,"{""coordinates"": [-123.034288444485, 49.2503035937404], ""type"": ""Point""}","49.2503035937404, -123.034288444485"
